PM2.5
"00:30 23/03;""01:30 23/03"";""35"""
"01:30 23/03;""02:30 23/03"";""33"""
"02:30 23/03;""03:30 23/03"";""34"""
"03:30 23/03;""04:30 23/03"";""35"""
"04:30 23/03;""05:30 23/03"";""30"""
"05:30 23/03;""06:30 23/03"";""28"""
"06:30 23/03;""07:30 23/03"";""21"""
"07:30 23/03;""08:30 23/03"";""18"""
"08:30 23/03;""09:30 23/03"";""12"""
"09:30 23/03;""10:30 23/03"";""10"""
"10:30 23/03;""11:30 23/03"";""15"""
"11:30 23/03;""12:30 23/03"";""15"""
"12:30 23/03;""13:30 23/03"";""14"""
"13:30 23/03;""14:30 23/03"";""18"""
"14:30 23/03;""15:30 23/03"";""11"""
"15:30 23/03;""16:30 23/03"";""10"""
"16:30 23/03;""17:30 23/03"";""10"""
"17:30 23/03;""18:30 23/03"";""9"""
"18:30 23/03;""19:30 23/03"";""10"""
"19:30 23/03;""20:30 23/03"";""9"""
"20:30 23/03;""21:30 23/03"";""8"""
"21:30 23/03;""22:30 23/03"";""13"""
"22:30 23/03;""23:30 23/03"";""23"""
"23:30 23/03;""00:30 24/03"";""28"""
"00:30 24/03;""01:30 24/03"";""22"""
"01:30 24/03;""02:30 24/03"";""11"""
"02:30 24/03;""03:30 24/03"";""11"""
"03:30 24/03;""04:30 24/03"";""12"""
"04:30 24/03;""05:30 24/03"";""12"""
"05:30 24/03;""06:30 24/03"";""8"""
"06:30 24/03;""07:30 24/03"";""8"""
"07:30 24/03;""08:30 24/03"";""10"""
"08:30 24/03;""09:30 24/03"";""13"""
"09:30 24/03;""10:30 24/03"";""17"""
"10:30 24/03;""11:30 24/03"";""16"""
"11:30 24/03;""12:30 24/03"";""17"""
"12:30 24/03;""13:30 24/03"";""17"""
"13:30 24/03;""14:30 24/03"";""15"""
"14:30 24/03;""15:30 24/03"";""14"""
"15:30 24/03;""16:30 24/03"";""15"""
"16:30 24/03;""17:30 24/03"";""17"""
"17:30 24/03;""18:30 24/03"";""19"""
"18:30 24/03;""19:30 24/03"";""23"""
"19:30 24/03;""20:30 24/03"";""25"""
"20:30 24/03;""21:30 24/03"";""28"""
"21:30 24/03;""22:30 24/03"";""30"""
"22:30 24/03;""23:30 24/03"";""33"""
"23:30 24/03;""00:30 25/03"";""32"""
"00:30 25/03;""01:30 25/03"";""38"""
"01:30 25/03;""02:30 25/03"";""37"""
"02:30 25/03;""03:30 25/03"";""40"""
"03:30 25/03;""04:30 25/03"";""35"""
"04:30 25/03;""05:30 25/03"";""34"""
"05:30 25/03;""06:30 25/03"";""32"""
"06:30 25/03;""07:30 25/03"";""32"""
"07:30 25/03;""08:30 25/03"";""33"""
"08:30 25/03;""09:30 25/03"";""32"""
"09:30 25/03;""10:30 25/03"";""33"""
