From;To;ID 6437 - PM2.5
"13:30 12/07";"14:30 12/07";""
"14:30 12/07";"15:30 12/07";""
"15:30 12/07";"16:30 12/07";""
"16:30 12/07";"17:30 12/07";""
"17:30 12/07";"18:30 12/07";""
"18:30 12/07";"19:30 12/07";""
"19:30 12/07";"20:30 12/07";""
"20:30 12/07";"21:30 12/07";""
"21:30 12/07";"22:30 12/07";""
"22:30 12/07";"23:30 12/07";""
"23:30 12/07";"00:30 13/07";""
"00:30 13/07";"01:30 13/07";""
"01:30 13/07";"02:30 13/07";""
"02:30 13/07";"03:30 13/07";""
"03:30 13/07";"04:30 13/07";""
"04:30 13/07";"05:30 13/07";""
"05:30 13/07";"06:30 13/07";""
"06:30 13/07";"07:30 13/07";""
"07:30 13/07";"08:30 13/07";""
"08:30 13/07";"09:30 13/07";""
"09:30 13/07";"10:30 13/07";""
"10:30 13/07";"11:30 13/07";""
"11:30 13/07";"12:30 13/07";""
"12:30 13/07";"13:30 13/07";""
"13:30 13/07";"14:30 13/07";""
"14:30 13/07";"15:30 13/07";""
"15:30 13/07";"16:30 13/07";""
"16:30 13/07";"17:30 13/07";""
"17:30 13/07";"18:30 13/07";""
"18:30 13/07";"19:30 13/07";""
"19:30 13/07";"20:30 13/07";""
"20:30 13/07";"21:30 13/07";""
"21:30 13/07";"22:30 13/07";""
"22:30 13/07";"23:30 13/07";""
"23:30 13/07";"00:30 14/07";""
"00:30 14/07";"01:30 14/07";""
"01:30 14/07";"02:30 14/07";""
"02:30 14/07";"03:30 14/07";""
"03:30 14/07";"04:30 14/07";""
"04:30 14/07";"05:30 14/07";""
"05:30 14/07";"06:30 14/07";""
"06:30 14/07";"07:30 14/07";""
"07:30 14/07";"08:30 14/07";""
"08:30 14/07";"09:30 14/07";""
"09:30 14/07";"10:30 14/07";""
"10:30 14/07";"11:30 14/07";""
"11:30 14/07";"12:30 14/07";""
"12:30 14/07";"13:30 14/07";""
"13:30 14/07";"14:30 14/07";""
"14:30 14/07";"15:30 14/07";""
"15:30 14/07";"16:30 14/07";""
"16:30 14/07";"17:30 14/07";""
"17:30 14/07";"18:30 14/07";""
"18:30 14/07";"19:30 14/07";""
"19:30 14/07";"20:30 14/07";""
"20:30 14/07";"21:30 14/07";""
"21:30 14/07";"22:30 14/07";""
"22:30 14/07";"23:30 14/07";""
"23:30 14/07";"00:30 15/07";""
"00:30 15/07";"01:30 15/07";""
"01:30 15/07";"02:30 15/07";""
"02:30 15/07";"03:30 15/07";""
"03:30 15/07";"04:30 15/07";""
"04:30 15/07";"05:30 15/07";""
"05:30 15/07";"06:30 15/07";""
"06:30 15/07";"07:30 15/07";""
"07:30 15/07";"08:30 15/07";""
"08:30 15/07";"09:30 15/07";""
"09:30 15/07";"10:30 15/07";""
"10:30 15/07";"11:30 15/07";""
"11:30 15/07";"12:30 15/07";""
"12:30 15/07";"13:30 15/07";""
"13:30 15/07";"14:30 15/07";""
"14:30 15/07";"15:30 15/07";""
"15:30 15/07";"16:30 15/07";""
