From;To;ID 6436 - PM2.5
"15:30 13/11";"16:30 13/11";"30"
"16:30 13/11";"17:30 13/11";"31"
"17:30 13/11";"18:30 13/11";"30"
"18:30 13/11";"19:30 13/11";"29"
"19:30 13/11";"20:30 13/11";"29"
"20:30 13/11";"21:30 13/11";"32"
"21:30 13/11";"22:30 13/11";"33"
"22:30 13/11";"23:30 13/11";"34"
"23:30 13/11";"00:30 14/11";"40"
"00:30 14/11";"01:30 14/11";"41"
"01:30 14/11";"02:30 14/11";"43"
"02:30 14/11";"03:30 14/11";"41"
"03:30 14/11";"04:30 14/11";"40"
"04:30 14/11";"05:30 14/11";"40"
"05:30 14/11";"06:30 14/11";"36"
"06:30 14/11";"07:30 14/11";"35"
"07:30 14/11";"08:30 14/11";"36"
"08:30 14/11";"09:30 14/11";"38"
"09:30 14/11";"10:30 14/11";"40"
"10:30 14/11";"11:30 14/11";"38"
"11:30 14/11";"12:30 14/11";"39"
"12:30 14/11";"13:30 14/11";"39"
"13:30 14/11";"14:30 14/11";"39"
"14:30 14/11";"15:30 14/11";"41"
"15:30 14/11";"16:30 14/11";"41"
"16:30 14/11";"17:30 14/11";"41"
"17:30 14/11";"18:30 14/11";"40"
"18:30 14/11";"19:30 14/11";"39"
"19:30 14/11";"20:30 14/11";"37"
"20:30 14/11";"21:30 14/11";"38"
"21:30 14/11";"22:30 14/11";"37"
"22:30 14/11";"23:30 14/11";"34"
"23:30 14/11";"00:30 15/11";"35"
"00:30 15/11";"01:30 15/11";"34"
"01:30 15/11";"02:30 15/11";"35"
"02:30 15/11";"03:30 15/11";"37"
"03:30 15/11";"04:30 15/11";"33"
"04:30 15/11";"05:30 15/11";"31"
"05:30 15/11";"06:30 15/11";"27"
"06:30 15/11";"07:30 15/11";"23"
"07:30 15/11";"08:30 15/11";"23"
"08:30 15/11";"09:30 15/11";"24"
"09:30 15/11";"10:30 15/11";"24"
"10:30 15/11";"11:30 15/11";"25"
"11:30 15/11";"12:30 15/11";"25"
"12:30 15/11";"13:30 15/11";"29"
"13:30 15/11";"14:30 15/11";"26"
"14:30 15/11";"15:30 15/11";"25"
"15:30 15/11";"16:30 15/11";"24"
"16:30 15/11";"17:30 15/11";"26"
"17:30 15/11";"18:30 15/11";"25"
"18:30 15/11";"19:30 15/11";"26"
"19:30 15/11";"20:30 15/11";"26"
"20:30 15/11";"21:30 15/11";"26"
"21:30 15/11";"22:30 15/11";"27"
"22:30 15/11";"23:30 15/11";"28"
"23:30 15/11";"00:30 16/11";"29"
"00:30 16/11";"01:30 16/11";"30"
"01:30 16/11";"02:30 16/11";"27"
"02:30 16/11";"03:30 16/11";"26"
"03:30 16/11";"04:30 16/11";"29"
