From;To;ID 2873 - PM2.5
"00:30 09/07";"01:30 09/07";"5"
"01:30 09/07";"02:30 09/07";"5"
"02:30 09/07";"03:30 09/07";"5"
"03:30 09/07";"04:30 09/07";"6"
"04:30 09/07";"05:30 09/07";"7"
"05:30 09/07";"06:30 09/07";"8"
"06:30 09/07";"07:30 09/07";"10"
"07:30 09/07";"08:30 09/07";"12"
"08:30 09/07";"09:30 09/07";"13"
"09:30 09/07";"10:30 09/07";"14"
"10:30 09/07";"11:30 09/07";"15"
"11:30 09/07";"12:30 09/07";"13"
"12:30 09/07";"13:30 09/07";"10"
"13:30 09/07";"14:30 09/07";"8"
"14:30 09/07";"15:30 09/07";"5"
"15:30 09/07";"16:30 09/07";"4"
"16:30 09/07";"17:30 09/07";"5"
"17:30 09/07";"18:30 09/07";"3"
"18:30 09/07";"19:30 09/07";"3"
"19:30 09/07";"20:30 09/07";"3"
"20:30 09/07";"21:30 09/07";"4"
"21:30 09/07";"22:30 09/07";"4"
"22:30 09/07";"23:30 09/07";"8"
"23:30 09/07";"00:30 10/07";"15"
"00:30 10/07";"01:30 10/07";"19"
"01:30 10/07";"02:30 10/07";"17"
"02:30 10/07";"03:30 10/07";"14"
"03:30 10/07";"04:30 10/07";"15"
"04:30 10/07";"05:30 10/07";"15"
"05:30 10/07";"06:30 10/07";"14"
"06:30 10/07";"07:30 10/07";"14"
"07:30 10/07";"08:30 10/07";"16"
"08:30 10/07";"09:30 10/07";"17"
"09:30 10/07";"10:30 10/07";"18"
"10:30 10/07";"11:30 10/07";"16"
"11:30 10/07";"12:30 10/07";"14"
"12:30 10/07";"13:30 10/07";"13"
"13:30 10/07";"14:30 10/07";"14"
"14:30 10/07";"15:30 10/07";"11"
"15:30 10/07";"16:30 10/07";"7"
"16:30 10/07";"17:30 10/07";"5"
"17:30 10/07";"18:30 10/07";"9"
"18:30 10/07";"19:30 10/07";"8"
"19:30 10/07";"20:30 10/07";"9"
"20:30 10/07";"21:30 10/07";"8"
"21:30 10/07";"22:30 10/07";"9"
"22:30 10/07";"23:30 10/07";"9"
"23:30 10/07";"00:30 11/07";"7"
"00:30 11/07";"01:30 11/07";"5"
"01:30 11/07";"02:30 11/07";"5"
"02:30 11/07";"03:30 11/07";"6"
"03:30 11/07";"04:30 11/07";"7"
"04:30 11/07";"05:30 11/07";"10"
"05:30 11/07";"06:30 11/07";"11"
"06:30 11/07";"07:30 11/07";"9"
"07:30 11/07";"08:30 11/07";"5"
"08:30 11/07";"09:30 11/07";"1"
"09:30 11/07";"10:30 11/07";"1"
"10:30 11/07";"11:30 11/07";"1"
"11:30 11/07";"12:30 11/07";"1"
"12:30 11/07";"13:30 11/07";"1"
"13:30 11/07";"14:30 11/07";"2"
"14:30 11/07";"15:30 11/07";"2"
"15:30 11/07";"16:30 11/07";"2"
"16:30 11/07";"17:30 11/07";"2"
"17:30 11/07";"18:30 11/07";"6"
"18:30 11/07";"19:30 11/07";"6"
"19:30 11/07";"20:30 11/07";"8"
"20:30 11/07";"21:30 11/07";"10"
"21:30 11/07";"22:30 11/07";"10"
"22:30 11/07";"23:30 11/07";"10"
"23:30 11/07";"00:30 12/07";"7"
"00:30 12/07";"01:30 12/07";"7"
"01:30 12/07";"02:30 12/07";"8"
"02:30 12/07";"03:30 12/07";"9"
"03:30 12/07";"04:30 12/07";"9"
"04:30 12/07";"05:30 12/07";"11"
"05:30 12/07";"06:30 12/07";"11"
"06:30 12/07";"07:30 12/07";"11"
"07:30 12/07";"08:30 12/07";"12"
"08:30 12/07";"09:30 12/07";"11"
"09:30 12/07";"10:30 12/07";"11"
"10:30 12/07";"11:30 12/07";"10"
"11:30 12/07";"12:30 12/07";"6"
"12:30 12/07";"13:30 12/07";"2"
"13:30 12/07";"14:30 12/07";"2"
"14:30 12/07";"15:30 12/07";"2"
"15:30 12/07";"16:30 12/07";"1"
"16:30 12/07";"17:30 12/07";"1"
"17:30 12/07";"18:30 12/07";"1"
"18:30 12/07";"19:30 12/07";"1"
"19:30 12/07";"20:30 12/07";"1"
"20:30 12/07";"21:30 12/07";"1"
"21:30 12/07";"22:30 12/07";"1"
"22:30 12/07";"23:30 12/07";"1"
"23:30 12/07";"00:30 13/07";"2"
"00:30 13/07";"01:30 13/07";"7"
"01:30 13/07";"02:30 13/07";"5"
"02:30 13/07";"03:30 13/07";"3"
"03:30 13/07";"04:30 13/07";"4"
"04:30 13/07";"05:30 13/07";"4"
"05:30 13/07";"06:30 13/07";"4"
"06:30 13/07";"07:30 13/07";"4"
"07:30 13/07";"08:30 13/07";"11"
"08:30 13/07";"09:30 13/07";"7"
"09:30 13/07";"10:30 13/07";"4"
"10:30 13/07";"11:30 13/07";"3"
"11:30 13/07";"12:30 13/07";"3"
"12:30 13/07";"13:30 13/07";"3"
"13:30 13/07";"14:30 13/07";"1"
"14:30 13/07";"15:30 13/07";"2"
"15:30 13/07";"16:30 13/07";"2"
"16:30 13/07";"17:30 13/07";"2"
"17:30 13/07";"18:30 13/07";"1"
"18:30 13/07";"19:30 13/07";"2"
"19:30 13/07";"20:30 13/07";"2"
"20:30 13/07";"21:30 13/07";"2"
"21:30 13/07";"22:30 13/07";"2"
"22:30 13/07";"23:30 13/07";"3"
"23:30 13/07";"00:30 14/07";"4"
"00:30 14/07";"01:30 14/07";"4"
"01:30 14/07";"02:30 14/07";"8"
"02:30 14/07";"03:30 14/07";"9"
"03:30 14/07";"04:30 14/07";"10"
"04:30 14/07";"05:30 14/07";"11"
"05:30 14/07";"06:30 14/07";"11"
"06:30 14/07";"07:30 14/07";"11"
"07:30 14/07";"08:30 14/07";"10"
"08:30 14/07";"09:30 14/07";"11"
"09:30 14/07";"10:30 14/07";"11"
"10:30 14/07";"11:30 14/07";"10"
"11:30 14/07";"12:30 14/07";"7"
"12:30 14/07";"13:30 14/07";"6"
"13:30 14/07";"14:30 14/07";"5"
"14:30 14/07";"15:30 14/07";"5"
"15:30 14/07";"16:30 14/07";"4"
"16:30 14/07";"17:30 14/07";"5"
"17:30 14/07";"18:30 14/07";"5"
"18:30 14/07";"19:30 14/07";"5"
"19:30 14/07";"20:30 14/07";"6"
"20:30 14/07";"21:30 14/07";"5"
"21:30 14/07";"22:30 14/07";"5"
"22:30 14/07";"23:30 14/07";"6"
"23:30 14/07";"00:30 15/07";"7"
"00:30 15/07";"01:30 15/07";"12"
"01:30 15/07";"02:30 15/07";"12"
"02:30 15/07";"03:30 15/07";"13"
"03:30 15/07";"04:30 15/07";"15"
"04:30 15/07";"05:30 15/07";"19"
"05:30 15/07";"06:30 15/07";"21"
"06:30 15/07";"07:30 15/07";"23"
"07:30 15/07";"08:30 15/07";"23"
"08:30 15/07";"09:30 15/07";"25"
"09:30 15/07";"10:30 15/07";"23"
"10:30 15/07";"11:30 15/07";"18"
"11:30 15/07";"12:30 15/07";"11"
"12:30 15/07";"13:30 15/07";"8"
"13:30 15/07";"14:30 15/07";"6"
"14:30 15/07";"15:30 15/07";"7"
"15:30 15/07";"16:30 15/07";"6"
"16:30 15/07";"17:30 15/07";"6"
"17:30 15/07";"18:30 15/07";"7"
"18:30 15/07";"19:30 15/07";"6"
"19:30 15/07";"20:30 15/07";"5"
"20:30 15/07";"21:30 15/07";"5"
"21:30 15/07";"22:30 15/07";"5"
"22:30 15/07";"23:30 15/07";"6"
"23:30 15/07";"00:30 16/07";"8"
"00:30 16/07";"01:30 16/07";"10"
"01:30 16/07";"02:30 16/07";"18"
"02:30 16/07";"03:30 16/07";"19"
"03:30 16/07";"04:30 16/07";"19"
"04:30 16/07";"05:30 16/07";"21"
"05:30 16/07";"06:30 16/07";"21"
"06:30 16/07";"07:30 16/07";"22"
"07:30 16/07";"08:30 16/07";"22"
"08:30 16/07";"09:30 16/07";"20"
"09:30 16/07";"10:30 16/07";"20"
"10:30 16/07";"11:30 16/07";"20"
"11:30 16/07";"12:30 16/07";"18"
"12:30 16/07";"13:30 16/07";"14"
"13:30 16/07";"14:30 16/07";"10"
"14:30 16/07";"15:30 16/07";"9"
"15:30 16/07";"16:30 16/07";"11"
"16:30 16/07";"17:30 16/07";"12"
"17:30 16/07";"18:30 16/07";"10"
"18:30 16/07";"19:30 16/07";"6"
"19:30 16/07";"20:30 16/07";"5"
"20:30 16/07";"21:30 16/07";"10"
"21:30 16/07";"22:30 16/07";"16"
